t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb
1207.91,94.5,100.0,21.0,14,2263.4,23372.6,19.3,,
1208.91,93.8,100.0,45.0,14,2248.6,23373.0,19.3,,
1209.92,97.1,100.0,71.7,14,2324.8,23373.0,19.3,,
1210.92,98.2,100.0,87.0,14,2353.4,23373.0,19.3,,
1211.92,95.3,100.0,63.4,14,2283.8,23373.0,19.3,,
1212.92,93.4,100.0,20.2,14,2242.7,23373.0,19.3,,
1213.92,99.3,100.0,89.9,14,2380.8,23373.0,19.3,,
1214.92,91.8,100.0,50.5,14,2198.5,23373.0,19.3,,
1215.92,96.0,100.0,36.0,14,2297.7,23373.0,19.3,,
1216.92,95.1,100.0,0.0,14,2280.2,23373.2,19.3,,
1217.92,93.1,100.0,23.0,14,2231.0,23373.2,19.3,,
1218.92,95.6,100.0,68.3,14,2294.2,23373.2,19.3,,
1219.93,90.5,100.0,51.0,14,2168.0,23373.2,19.3,,
1220.93,95.1,100.0,34.0,14,2280.3,23373.2,19.3,100.0,10502.9
1221.93,93.1,100.0,34.7,14,2226.2,23373.2,19.3,,
1222.93,92.8,100.0,8.2,14,2230.6,23373.2,19.3,,
1223.93,97.4,100.0,65.0,14,2327.2,23373.4,19.3,,
1224.93,94.9,100.0,30.7,14,2279.0,23373.4,19.3,,
1225.93,95.4,100.0,63.0,14,2282.1,23373.8,19.3,,
1226.93,94.0,100.0,41.0,14,2256.3,23373.8,19.3,,
1227.93,98.1,100.0,87.0,14,2349.4,23373.8,19.3,,
1228.93,96.2,100.0,81.0,14,2304.0,23373.8,19.3,,
1229.93,90.9,100.0,18.8,14,2174.4,23373.8,19.3,,
1230.94,90.9,100.0,47.1,14,2179.7,23373.8,19.3,,
1231.94,93.9,100.0,59.0,14,2250.5,23373.8,19.3,,
1232.94,93.6,100.0,25.3,14,2239.0,23373.9,19.3,,
1233.94,91.7,100.0,3.0,14,2198.0,23373.9,19.3,,
1234.94,92.7,100.0,40.0,14,2224.2,23373.9,19.3,,
1235.94,95.1,100.0,52.0,14,2280.3,23373.9,19.3,,
1236.94,92.1,100.0,51.0,14,2208.6,23373.9,19.3,,
1237.94,95.1,100.0,24.0,14,2276.0,23373.9,19.3,,
1238.94,95.6,100.0,58.4,14,2291.6,23373.9,19.3,,
1239.94,95.7,100.0,56.0,14,2291.4,23373.9,19.3,,
1240.94,96.2,100.0,48.5,14,2308.8,23373.9,19.3,100.0,10500.9
1241.95,95.0,100.0,67.3,14,2271.6,23374.1,19.3,,
1242.95,97.2,100.0,63.0,14,2329.9,23374.1,19.3,,
1243.95,93.6,100.0,60.8,14,2243.4,23374.1,19.3,,
1244.95,95.7,100.0,57.6,14,2296.6,23374.1,19.3,,
1245.95,96.0,100.0,72.0,14,2301.6,23374.1,19.3,,
1246.95,95.0,100.0,64.4,14,2276.6,23374.3,19.3,,
1247.95,97.0,100.0,83.0,14,2323.8,23374.3,19.3,,
1248.96,96.1,100.0,69.0,14,2305.0,23374.3,19.3,,
1249.96,91.6,100.0,60.4,14,2191.4,23374.3,19.3,,
1250.96,96.7,100.0,59.0,14,2322.8,23374.3,19.3,,
1251.96,91.3,100.0,34.0,14,2186.1,23374.3,19.3,,
1252.96,93.4,100.0,4.1,14,2236.9,23374.5,19.3,,
1253.96,95.7,100.0,69.0,14,2294.0,23374.5,19.3,,
1254.97,94.6,100.0,37.0,14,2267.1,23374.5,19.3,,
1255.97,94.3,100.0,39.0,14,2259.7,23374.5,19.3,,
1256.97,92.4,100.0,31.0,14,2213.1,23374.5,19.3,,
1257.97,92.3,100.0,47.5,14,2211.4,23374.5,19.3,,
1258.97,95.8,100.0,50.5,14,2295.8,23374.5,19.3,,
1259.97,93.1,100.0,35.0,14,2229.1,23374.5,19.3,,
1260.97,90.8,100.0,27.0,14,2175.3,23374.5,19.3,100.0,10503.7
1261.97,96.3,100.0,49.5,14,2310.2,23374.5,19.3,,
1262.98,94.9,100.0,35.0,14,2273.6,23374.5,19.3,,
1263.98,96.4,100.0,55.6,14,2308.7,23374.5,19.3,,
1264.98,95.5,100.0,62.6,14,2288.0,23374.7,19.3,,
1265.98,98.8,100.0,86.1,14,2366.6,23374.7,19.3,,
1266.98,93.7,100.0,34.7,14,2240.4,23374.7,19.3,,
1267.98,97.4,100.0,71.3,14,2332.0,23374.7,19.3,,
1268.98,91.5,100.0,33.0,14,2195.9,23374.9,19.3,,
1269.98,93.6,100.0,71.3,14,2243.3,23374.9,19.3,,
1270.98,95.5,100.0,57.4,14,2284.7,23374.9,19.3,,
1271.99,92.0,100.0,28.0,14,2204.8,23374.9,19.3,,
1272.99,95.2,100.0,60.6,14,2283.6,23375.1,19.3,,
1273.99,94.2,100.0,30.7,14,2257.0,23375.1,19.3,,
1274.99,89.8,100.0,30.0,14,2152.4,23375.3,19.3,,
1275.99,94.7,100.0,27.7,14,2271.5,23375.3,19.3,,
1276.99,94.1,100.0,16.0,14,2253.0,23375.3,19.3,,
1277.99,95.0,100.0,21.2,14,2273.6,23375.3,19.3,,
1278.99,96.0,100.0,80.0,14,2301.2,23375.4,19.3,,
1279.99,92.6,100.0,43.0,14,2220.8,23375.4,19.3,,
1280.99,95.6,100.0,60.0,14,2294.2,23375.4,19.3,100.0,10505.7
1282.0,91.6,100.0,2.0,14,2188.7,23375.4,19.3,,
1283.0,96.2,100.0,51.5,14,2307.5,23375.4,19.3,,
1284.0,93.7,100.0,53.0,14,2242.8,23375.6,19.3,,
1285.0,91.8,100.0,25.0,14,2200.5,23375.6,19.3,,
1286.0,93.9,100.0,25.0,14,2252.9,23375.6,19.3,,
1287.0,96.0,100.0,41.0,14,2299.3,23375.6,19.3,,
1288.0,96.5,100.0,76.0,14,2311.6,23376.2,19.3,,
1289.0,93.6,100.0,36.4,14,2244.8,23376.2,19.3,,
1290.0,97.8,100.0,81.2,14,2343.2,23376.4,19.3,,
1291.0,94.4,100.0,44.6,14,2261.9,23376.4,19.3,,
1292.01,94.2,100.0,38.0,14,2253.0,23376.4,19.3,,
1293.01,93.5,100.0,28.3,14,2242.1,23376.4,19.3,,
1294.01,92.5,100.0,42.6,14,2218.0,23376.4,19.3,,
1295.01,93.2,100.0,17.5,14,2232.2,23376.4,19.3,,
1296.01,92.9,100.0,48.0,14,2230.9,23376.4,19.3,,
1297.01,92.8,100.0,38.6,14,2222.6,23376.6,19.3,,
1298.01,96.5,100.0,52.0,14,2311.0,23376.6,19.3,,
1299.01,94.9,100.0,22.2,14,2271.7,23376.6,19.3,,
1300.01,95.8,100.0,22.0,14,2299.0,23376.6,19.3,,
1301.02,95.1,100.0,35.4,14,2281.2,23376.8,19.3,100.0,10503.7
1302.02,94.4,100.0,20.0,14,2255.8,23376.8,19.3,,
1303.02,95.6,100.0,51.5,14,2292.2,23376.8,19.3,,
1304.02,95.0,100.0,47.0,14,2277.7,23376.8,19.3,,
1305.02,93.6,100.0,50.0,14,2242.4,23376.8,19.3,,
1306.02,91.1,100.0,23.0,14,2184.1,23376.8,19.3,,
1307.02,95.0,100.0,25.7,14,2275.8,23376.8,19.3,,
1308.02,92.2,100.0,32.0,14,2207.9,23376.8,19.3,,
1309.03,94.0,100.0,8.8,14,2253.9,23376.8,19.3,,
1310.03,92.5,100.0,28.3,14,2213.2,23376.8,19.3,,
1311.03,92.1,100.0,40.0,14,2210.6,23376.8,19.3,,
1312.03,93.0,100.0,53.0,14,2229.6,23376.8,19.3,,
1313.03,95.6,100.0,58.0,14,2287.0,23376.8,19.3,,
1314.03,94.0,100.0,66.3,14,2253.2,23376.8,19.3,,
1315.03,93.3,100.0,34.0,14,2237.2,23376.8,19.3,,
1316.03,97.1,100.0,76.8,14,2326.8,23376.8,19.3,,
1317.03,93.0,100.0,42.0,14,2230.5,23376.8,19.3,,
1318.03,98.2,100.0,67.0,14,2349.9,23376.8,19.3,,
1319.03,92.8,100.0,46.0,14,2225.5,23376.8,19.3,,
1320.04,92.7,100.0,44.4,14,2221.7,23376.8,19.3,,
1321.04,96.1,100.0,64.4,14,2298.6,23376.8,19.3,100.0,10505.7
1322.04,97.7,100.0,66.7,14,2343.8,23376.8,19.3,,
1323.04,93.3,100.0,43.0,14,2234.2,23376.9,19.3,,
1324.04,95.2,100.0,29.3,14,2280.2,23376.9,19.3,,
1325.04,96.0,100.0,75.0,14,2304.8,23377.1,19.3,,
1326.04,94.0,100.0,38.0,14,2252.2,23377.3,19.3,,
1327.04,97.0,100.0,60.6,14,2322.4,23377.3,19.3,,
1328.04,90.8,100.0,41.6,14,2172.7,23377.3,19.3,,
1329.04,93.3,100.0,26.0,14,2240.8,23377.3,19.3,,
1330.04,94.8,100.0,55.6,14,2271.6,23377.3,19.3,,
1331.04,90.6,100.0,38.2,14,2172.4,23377.3,19.3,,
1332.05,94.6,100.0,12.2,14,2267.8,23377.3,19.3,,
1333.05,94.8,100.0,51.0,14,2273.0,23377.5,19.3,,
1334.05,96.6,100.0,64.4,14,2314.6,23377.5,19.3,,
1335.05,89.9,100.0,36.0,14,2152.8,23377.5,19.3,,
1336.05,93.3,100.0,42.4,14,2233.6,23377.5,19.3,,
1337.05,92.8,100.0,37.6,14,2226.8,23377.5,19.3,,
1338.05,94.3,100.0,40.0,14,2256.4,23377.5,19.3,,
1339.05,91.5,100.0,28.7,14,2194.6,23377.9,19.3,,
1340.05,93.9,100.0,58.0,14,2254.9,23377.9,19.3,,
1341.06,92.4,100.0,1.0,14,2214.0,23378.1,19.3,100.0,10505.7
1342.06,96.2,100.0,65.7,14,2303.8,23378.3,19.3,,
1343.06,98.1,100.0,80.0,14,2353.6,23378.3,19.3,,
1344.06,92.2,100.0,33.3,14,2207.4,23378.3,19.3,,
1345.06,96.0,100.0,61.6,14,2304.0,23378.3,19.3,,
1346.06,93.7,100.0,14.0,14,2245.3,23378.3,19.3,,
1347.06,95.0,100.0,49.5,14,2278.2,23378.3,19.3,,
1348.06,95.5,100.0,47.5,14,2288.3,23378.3,19.3,,
1349.06,93.9,100.0,34.0,14,2247.6,23378.4,19.3,,
1350.06,94.6,100.0,34.7,14,2267.6,23378.4,19.3,,
1351.06,97.5,100.0,86.0,14,2336.8,23378.4,19.3,,
1352.07,95.3,100.0,48.0,14,2283.2,23378.4,19.3,,
1353.07,95.2,100.0,53.5,14,2283.8,23378.4,19.3,,
1354.07,96.5,100.0,71.3,14,2310.8,23378.6,19.3,,
1355.07,91.5,100.0,26.0,14,2192.6,23378.6,19.3,,
1356.07,94.0,100.0,51.0,14,2249.0,23378.8,19.3,,
1357.07,92.7,100.0,19.0,14,2221.6,23378.8,19.3,,
1358.07,95.7,100.0,67.7,14,2290.0,23378.8,19.3,,
1359.07,94.7,100.0,63.6,14,2273.2,23379.0,19.3,,
1360.07,97.0,100.0,57.6,14,2327.0,23379.0,19.3,,
1361.07,93.1,100.0,21.8,14,2229.4,23379.4,19.3,100.0,10505.7
1362.08,94.2,100.0,28.3,14,2259.6,23379.6,19.3,,
1363.08,94.1,100.0,49.5,14,2249.3,23379.6,19.3,,
1364.08,95.5,100.0,54.5,14,2292.8,23379.6,19.3,,
1365.08,98.3,100.0,86.0,14,2352.8,23379.6,19.3,,
1366.08,93.1,100.0,42.2,14,2228.4,23379.6,19.3,,
1367.08,95.0,100.0,42.4,14,2275.1,23379.6,19.3,,
1368.08,93.8,100.0,45.0,14,2252.5,23379.6,19.3,,
1369.08,93.3,100.0,21.0,14,2235.4,23379.6,19.3,,
1370.08,92.4,100.0,53.1,14,2219.7,23379.6,19.3,,
1371.09,90.3,100.0,6.1,14,2163.8,23379.6,19.3,,
1372.09,90.9,100.0,0.0,14,2178.0,23379.6,19.3,,
1373.09,91.7,100.0,30.0,14,2195.3,23379.8,19.3,,
1374.09,93.5,100.0,1.0,14,2240.0,23379.8,19.3,,
1375.09,94.3,100.0,39.4,14,2262.3,23379.8,19.3,,
1376.09,95.3,100.0,6.0,14,2282.0,23379.8,19.3,,
1377.09,92.4,100.0,52.0,14,2217.7,23379.9,19.3,,
1378.09,97.6,100.0,78.0,14,2335.5,23379.9,19.3,,
1379.09,94.8,100.0,46.0,14,2273.9,23380.1,19.3,,
1380.09,91.6,100.0,13.0,14,2197.0,23380.3,19.3,,
1381.09,93.3,100.0,31.0,14,2231.7,23380.3,19.3,100.0,10509.7
1382.1,93.7,100.0,47.5,14,2246.6,23380.3,19.3,,
1383.1,93.1,100.0,43.4,14,2228.1,23380.3,19.3,,
1384.1,94.8,100.0,22.8,14,2270.7,23380.3,19.3,,
1385.1,92.1,100.0,48.5,14,2212.0,23380.3,19.3,,
1386.1,92.2,100.0,21.8,14,2210.9,23380.5,19.3,,
1387.1,94.1,100.0,34.3,14,2253.5,23380.5,19.3,,
1388.1,95.1,100.0,56.4,14,2277.3,23380.5,19.3,,
1389.11,96.3,100.0,67.0,14,2306.6,23380.5,19.3,,
1390.11,93.8,100.0,65.0,14,2250.6,23380.5,19.3,,
1391.11,96.0,100.0,62.4,14,2300.4,23380.5,19.3,,
1392.11,91.9,100.0,19.0,14,2203.1,23380.5,19.3,,
1393.11,93.5,100.0,0.0,14,2235.8,23380.5,19.3,,
1394.11,95.5,100.0,38.0,14,2292.6,23380.5,19.3,,
1395.11,96.5,100.0,61.0,14,2310.8,23380.5,19.3,,
1396.11,95.4,100.0,59.0,14,2285.3,23380.7,19.3,,
1397.11,91.4,100.0,3.0,14,2192.3,23380.7,19.3,,
1398.12,93.3,100.0,35.0,14,2237.6,23380.7,19.3,,
1399.12,95.1,100.0,64.6,14,2278.0,23380.7,19.3,,
1400.12,95.2,100.0,0.0,14,2278.3,23380.7,19.3,,
1401.12,89.2,100.0,35.4,14,2138.6,23380.7,19.3,100.0,10509.7
1402.12,95.6,100.0,47.0,14,2291.0,23380.9,19.3,,
1403.12,94.1,100.0,66.7,14,2256.3,23381.1,19.3,,
1404.12,89.4,100.0,3.0,14,2144.5,23381.1,19.3,,
1405.12,95.0,100.0,66.7,14,2276.6,23381.1,19.3,,
1406.12,93.3,100.0,54.0,14,2230.3,23381.3,19.3,,
1407.12,94.3,100.0,23.0,14,2257.0,23381.3,19.3,,
1408.12,94.9,100.0,53.5,14,2279.4,23381.3,19.3,,
1409.13,97.2,100.0,72.0,14,2327.4,23381.4,19.3,,
1410.13,93.8,100.0,53.5,14,2248.6,23381.6,19.3,,
1411.13,94.7,100.0,10.9,14,2269.3,23381.6,19.3,,
1412.13,92.9,100.0,68.7,14,2227.7,23381.8,19.3,,
1413.13,95.4,100.0,68.0,14,2283.3,23381.8,19.3,,
1414.13,94.9,100.0,48.0,14,2275.0,23381.8,19.3,,
1415.13,90.4,100.0,38.4,14,2168.7,23381.8,19.3,,
1416.13,91.1,100.0,1.0,14,2181.3,23381.8,19.3,,
1417.13,95.4,100.0,74.0,14,2286.6,23381.8,19.3,,
1418.14,91.0,100.0,36.0,14,2178.5,23381.8,19.3,,
1419.14,97.0,100.0,73.0,14,2325.0,23381.8,19.3,,
1420.14,92.4,100.0,51.0,14,2217.6,23382.0,19.3,,
1421.14,89.3,100.0,0.0,14,2133.1,23382.0,19.3,100.0,10507.7
1422.14,92.7,100.0,41.4,14,2227.2,23382.0,19.3,,
1423.14,90.8,100.0,0.0,14,2172.7,23382.2,19.3,,
1424.14,93.2,100.0,15.0,14,2235.3,23382.4,19.3,,
1425.14,93.0,100.0,17.0,14,2227.3,23382.4,19.3,,
1426.14,93.1,100.0,11.0,14,2230.3,23382.4,19.3,,
1427.14,90.8,100.0,5.0,14,2176.8,23382.4,19.3,,
1428.14,92.3,100.0,30.7,14,2211.3,23382.4,19.3,,
1429.14,93.1,100.0,24.0,14,2232.6,23382.4,19.3,,
1430.14,91.4,100.0,14.1,14,2187.6,23382.4,19.3,,
1431.15,95.6,100.0,66.7,14,2291.6,23382.4,19.3,,
1432.15,90.2,100.0,2.0,14,2161.7,23382.4,19.3,,
1433.15,93.0,100.0,45.0,14,2231.7,23382.4,19.3,,
1434.15,92.0,100.0,39.4,14,2202.6,23382.4,19.3,,
1435.15,94.7,100.0,22.0,14,2275.0,23382.6,19.3,,
1436.15,96.8,100.0,75.0,14,2317.6,23382.6,19.3,,
1437.15,94.5,100.0,27.0,14,2265.1,23382.6,19.3,,
1438.15,98.0,100.0,86.0,14,2348.6,23382.6,19.3,,
1439.15,94.4,100.0,12.9,14,2260.4,23382.6,19.3,,
1440.15,90.7,100.0,23.0,14,2174.1,23382.8,19.3,,
1441.15,93.2,100.0,2.0,14,2230.6,23382.8,19.3,100.0,10509.7
1442.15,94.8,100.0,45.0,14,2268.3,23382.8,19.3,,
1443.15,91.1,100.0,39.0,14,2186.6,23383.3,19.3,,
1444.15,91.4,100.0,9.0,14,2189.2,23383.5,19.3,,
1445.15,92.3,100.0,11.0,14,2212.0,23383.5,19.3,,
1446.15,94.3,100.0,47.5,14,2261.0,23383.5,19.3,,
1447.15,93.2,100.0,52.0,14,2230.0,23383.5,19.3,,
1448.15,94.1,100.0,1.0,14,2258.0,23383.5,19.3,,
1449.16,94.3,100.0,59.4,14,2262.8,23383.5,19.3,,
1450.16,94.1,100.0,41.0,14,2251.6,23383.5,19.3,,
1451.16,93.7,100.0,16.3,14,2246.6,23383.5,19.3,,
1452.16,91.9,100.0,23.8,14,2201.8,23383.7,19.3,,
1453.16,95.2,100.0,41.4,14,2284.2,23383.7,19.3,,
1454.16,92.6,100.0,34.0,14,2218.0,23383.7,19.3,,
1455.16,93.8,100.0,58.8,14,2248.8,23383.7,19.3,,
1456.16,91.6,100.0,58.4,14,2194.1,23383.7,19.3,,
1457.16,95.4,100.0,37.3,14,2287.9,23383.7,19.3,,
1458.16,95.3,100.0,28.0,14,2285.3,23383.7,19.3,,
1459.16,93.0,100.0,42.0,14,2221.6,23383.7,19.3,,
1460.16,92.4,100.0,17.0,14,2218.1,23383.7,19.3,,
1461.16,92.0,100.0,0.0,14,2202.7,23383.7,19.3,100.0,10509.7
1462.16,93.5,100.0,40.6,14,2238.7,23383.7,19.3,,
1463.16,96.2,100.0,70.0,14,2308.7,23383.7,19.3,,
1464.17,96.7,100.0,70.7,14,2319.6,23383.7,19.3,,
1465.17,96.1,100.0,50.0,14,2305.6,23383.7,19.3,,
1466.17,92.0,100.0,20.6,14,2199.6,23383.9,19.3,,
1467.17,92.0,100.0,5.1,14,2206.6,23383.9,19.3,,
1468.17,94.1,100.0,45.5,14,2252.6,23383.9,19.3,,
1469.17,93.1,100.0,33.0,14,2234.1,23383.9,19.3,,
1470.17,91.5,100.0,17.0,14,2192.7,23383.9,19.3,,
1471.17,92.0,100.0,53.5,14,2202.1,23383.9,19.3,,
1472.17,96.4,100.0,56.1,14,2307.5,23383.9,19.3,,
1473.17,94.4,100.0,54.0,14,2266.6,23384.1,19.3,,
1474.18,92.7,100.0,16.0,14,2220.6,23384.1,19.3,,
1475.18,92.8,100.0,29.6,14,2226.7,23384.1,19.3,,
1476.18,94.4,100.0,43.0,14,2261.8,23384.1,19.3,,
1477.18,93.4,100.0,11.0,14,2235.8,23384.1,19.3,,
1478.18,94.1,100.0,48.5,14,2257.6,23384.1,19.3,,
1479.18,95.0,100.0,63.0,14,2278.6,23384.3,19.3,,
1480.18,92.5,100.0,17.2,14,2216.8,23384.3,19.3,,
1481.18,94.7,100.0,30.3,14,2271.9,23384.3,19.3,100.0,10507.7
1482.18,94.3,100.0,44.1,14,2257.7,23384.3,19.3,,
1483.18,95.5,100.0,61.2,14,2289.5,23384.3,19.3,,
1484.18,90.2,100.0,26.0,14,2159.8,23384.3,19.3,,
1485.18,91.6,100.0,0.0,14,2195.5,23384.3,19.3,,
1486.18,91.9,100.0,6.0,14,2201.0,23384.3,19.3,,
1487.18,93.2,100.0,1.0,14,2233.9,23384.4,19.3,,
1488.18,91.6,100.0,5.9,14,2196.8,23384.6,19.3,,
1489.18,92.8,100.0,31.7,14,2220.9,23384.8,19.3,,
1490.18,96.9,100.0,60.6,14,2323.2,23384.8,19.3,,
1491.18,94.9,100.0,48.0,14,2271.3,23385.0,19.3,,
1492.18,92.7,100.0,30.7,14,2220.9,23385.0,19.3,,
1493.19,97.6,100.0,86.1,14,2342.2,23385.0,19.3,,
1494.19,97.0,100.0,86.0,14,2318.3,23385.0,19.3,,
1495.19,94.6,100.0,46.0,14,2270.0,23385.0,19.3,,
1496.19,94.2,100.0,48.0,14,2258.6,23385.0,19.3,,
1497.19,92.6,100.0,10.0,14,2218.6,23385.0,19.3,,
1498.19,93.0,100.0,42.0,14,2228.0,23385.0,19.3,,
1499.19,92.6,100.0,11.0,14,2220.1,23385.0,19.3,,
1500.19,95.5,100.0,72.0,14,2289.4,23385.0,19.3,,
1501.19,96.3,100.0,68.0,14,2309.3,23385.0,19.3,100.0,10509.7
1502.19,96.0,100.0,51.5,14,2297.0,23385.0,19.3,,
1503.19,94.6,100.0,36.0,14,2268.4,23385.0,19.3,,
1504.2,90.2,100.0,23.0,14,2156.5,23385.0,19.3,,
1505.2,93.8,100.0,30.7,14,2245.7,23385.0,19.3,,
1506.2,92.1,100.0,35.0,14,2210.0,23385.0,19.3,,
1507.2,93.7,100.0,19.8,14,2246.7,23385.0,19.3,,
1508.2,94.4,100.0,44.9,14,2259.1,23385.0,19.3,,
1509.2,91.8,100.0,35.0,14,2196.8,23385.0,19.3,,
1510.2,93.8,100.0,51.0,14,2246.9,23385.0,19.3,,
1511.2,94.9,100.0,71.0,14,2279.4,23385.0,19.3,,
1512.21,97.4,100.0,78.8,14,2334.2,23385.0,19.3,,
1513.21,88.5,100.0,16.0,14,2117.8,23385.0,19.3,,
1514.21,93.0,100.0,49.0,14,2225.4,23385.0,19.3,,
1515.21,96.3,100.0,71.3,14,2311.3,23385.0,19.3,,
1516.21,91.4,100.0,26.3,14,2189.1,23385.0,19.3,,
1517.21,91.4,100.0,29.0,14,2186.0,23385.0,19.3,,
1518.21,93.2,100.0,12.0,14,2236.2,23385.4,19.3,,
1519.21,94.1,100.0,9.0,14,2253.1,23385.6,19.3,,
1520.21,94.7,100.0,23.2,14,2268.8,23385.6,19.3,,
1521.21,91.3,100.0,49.0,14,2186.2,23385.6,19.3,100.0,10511.7
1522.21,93.7,100.0,55.0,14,2244.2,23385.6,19.3,,
1523.21,92.7,100.0,46.5,14,2222.6,23385.6,19.3,,
1524.21,97.5,100.0,77.8,14,2335.6,23385.6,19.3,,
1525.22,97.3,100.0,78.0,14,2332.5,23385.6,19.3,,
1526.22,93.6,100.0,38.6,14,2241.8,23385.6,19.3,,
1527.22,93.2,100.0,30.3,14,2232.1,23385.6,19.3,,
1528.22,94.0,100.0,58.6,14,2254.8,23385.8,19.3,,
1529.22,93.0,100.0,12.0,14,2228.0,23385.8,19.3,,
1530.22,93.7,100.0,20.0,14,2240.5,23385.9,19.3,,
1531.23,91.0,100.0,8.9,14,2182.2,23385.9,19.3,,
1532.23,93.1,100.0,24.0,14,2232.2,23386.1,19.3,,
1533.23,92.6,100.0,35.0,14,2218.6,23386.1,19.3,,
1534.23,91.4,100.0,13.9,14,2188.2,23386.5,19.3,,
1535.23,94.9,100.0,51.0,14,2273.8,23386.7,19.3,,
1536.23,95.8,100.0,70.3,14,2297.5,23386.7,19.3,,
1537.23,95.3,100.0,10.1,14,2282.2,23386.9,19.3,,
1538.23,90.9,100.0,43.6,14,2175.2,23387.1,19.3,,
1539.23,94.9,100.0,59.4,14,2277.1,23387.1,19.3,,
1540.23,95.1,100.0,62.4,14,2280.3,23387.1,19.3,,
1541.23,91.4,100.0,41.0,14,2190.1,23387.1,19.3,100.0,10509.7
1542.23,93.7,100.0,66.0,14,2248.5,23387.3,19.3,,
1543.23,90.5,100.0,16.2,14,2163.0,23387.3,19.3,,
1544.24,91.9,100.0,24.8,14,2201.5,23387.3,19.3,,
1545.24,94.4,100.0,46.0,14,2260.5,23387.3,19.3,,
1546.24,92.3,100.0,44.4,14,2210.6,23387.3,19.3,,
1547.24,95.3,100.0,43.0,14,2282.2,23387.3,19.3,,
1548.24,93.7,100.0,45.0,14,2249.3,23387.3,19.3,,
1549.24,91.8,100.0,2.0,14,2198.7,23387.3,19.3,,
1550.25,93.5,100.0,48.0,14,2241.6,23387.4,19.3,,
1551.25,93.1,100.0,14.0,14,2232.6,23387.4,19.3,,
1552.25,92.4,100.0,9.8,14,2214.7,23387.6,19.3,,
1553.25,91.9,100.0,10.0,14,2195.0,23387.6,19.3,,
1554.25,88.8,100.0,39.6,14,2131.6,23387.6,19.3,,
1555.25,93.3,100.0,36.0,14,2235.5,23387.6,19.3,,
1556.25,92.9,100.0,10.0,14,2232.1,23387.6,19.3,,
1557.25,96.3,100.0,73.7,14,2308.0,23387.6,19.3,,
1558.25,94.8,100.0,26.5,14,2270.3,23387.6,19.3,,
1559.25,95.2,100.0,70.3,14,2280.8,23387.6,19.3,,
1560.25,93.5,100.0,14.1,14,2237.8,23387.8,19.3,,
1561.25,94.1,100.0,52.0,14,2257.6,23387.8,19.3,100.0,10511.7
1562.26,93.9,100.0,38.0,14,2249.7,23387.8,19.3,,
1563.26,91.9,100.0,38.4,14,2204.9,23387.8,19.3,,
1564.26,94.7,100.0,18.0,14,2268.1,23387.8,19.3,,
1565.26,87.8,100.0,9.0,14,2105.9,23387.8,19.3,,
1566.26,96.8,100.0,78.6,14,2319.2,23387.8,19.3,,
1567.26,95.1,100.0,61.0,14,2278.5,23388.0,19.3,,
1568.26,93.5,100.0,42.0,14,2242.9,23388.0,19.3,,
1569.26,93.5,100.0,21.4,14,2239.3,23388.0,19.3,,
1570.26,95.1,100.0,52.0,14,2278.0,23388.2,19.3,,
1571.26,97.8,100.0,87.9,14,2343.0,23388.2,19.3,,
1572.26,98.5,100.0,85.1,14,2359.2,23388.4,19.3,,
1573.26,96.8,100.0,68.3,14,2318.0,23388.4,19.3,,
1574.26,96.3,100.0,64.3,14,2311.8,23388.4,19.3,,
1575.26,94.4,100.0,68.0,14,2262.1,23388.4,19.3,,
1576.26,94.7,100.0,52.0,14,2272.7,23388.6,19.3,,
1577.27,92.8,100.0,7.0,14,2222.7,23388.6,19.3,,
1578.27,94.1,100.0,37.8,14,2255.0,23388.6,19.3,,
1579.27,95.3,100.0,53.5,14,2286.6,23388.6,19.3,,
1580.27,93.8,100.0,17.8,14,2245.6,23388.6,19.3,,
1581.27,92.2,100.0,11.9,14,2203.0,23388.6,19.3,100.0,10511.7
1582.27,92.1,100.0,2.0,14,2208.6,23388.8,19.3,,
1583.27,92.9,100.0,19.2,14,2231.6,23388.8,19.3,,
1584.27,96.8,100.0,57.0,14,2321.6,23388.8,19.3,,
1585.27,91.1,100.0,21.2,14,2183.4,23388.8,19.3,,
1586.27,93.2,100.0,27.0,14,2235.6,23388.8,19.3,,
1587.27,95.5,100.0,43.0,14,2288.0,23388.8,19.3,,
1588.28,97.8,100.0,82.0,14,2345.8,23388.8,19.3,,
1589.28,95.4,100.0,59.6,14,2284.7,23388.8,19.3,,
1590.28,95.2,100.0,43.4,14,2279.6,23388.8,19.3,,
1591.28,93.2,100.0,52.5,14,2234.0,23388.8,19.3,,
1592.28,92.4,100.0,58.6,14,2217.4,23388.8,19.3,,
1593.28,90.5,100.0,2.0,14,2166.7,23388.8,19.3,,
1594.28,91.4,100.0,51.0,14,2188.9,23388.8,19.3,,
1595.28,94.7,100.0,46.5,14,2269.7,23388.8,19.3,,
1596.28,94.5,100.0,41.0,14,2260.6,23388.8,19.3,,
1597.28,93.1,100.0,17.8,14,2229.0,23388.9,19.3,,
1598.29,94.4,100.0,49.5,14,2266.3,23388.9,19.3,,
1599.29,93.6,100.0,34.3,14,2241.7,23389.1,19.3,,
1600.29,93.5,100.0,59.0,14,2238.9,23389.1,19.3,,
