t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb
2427.72,94.8,100.0,59.4,14,2269.7,23859.3,21.7,,
2428.72,95.3,100.0,54.0,14,2275.7,23859.3,21.7,,
2429.73,97.0,100.0,75.8,14,2320.8,23859.3,21.7,,
2430.73,92.9,100.0,52.5,14,2221.5,23859.7,21.7,,
2431.73,94.3,100.0,56.1,14,2255.6,23859.7,21.7,,
2432.73,94.3,100.0,60.8,14,2253.2,23859.7,21.7,,
2433.73,92.4,100.0,38.0,14,2209.0,23859.7,21.7,,
2434.73,95.8,100.0,54.5,14,2285.6,23859.7,21.7,,
2435.73,95.2,100.0,52.5,14,2277.8,23859.7,21.7,,
2436.73,95.4,100.0,64.4,14,2275.5,23859.7,21.7,,
2437.73,95.9,100.0,37.0,14,2270.1,23859.7,21.7,,
2438.73,95.3,100.0,40.4,14,2274.7,23859.7,21.7,,
2439.73,94.4,100.0,49.0,14,2260.4,23859.9,21.7,,
2440.73,94.8,100.0,66.0,14,2261.8,23859.9,21.7,,
2441.73,93.4,100.0,43.6,14,2233.7,23859.9,21.7,100.0,10712.6
2442.73,94.5,100.0,30.7,14,2246.8,23859.9,21.7,,
2443.73,91.2,100.0,51.5,14,2188.4,23859.9,21.7,,
2444.74,96.5,100.0,50.0,14,2306.8,23859.9,21.7,,
2445.74,95.9,100.0,72.3,14,2288.4,23859.9,21.7,,
2446.74,95.9,100.0,66.0,14,2291.8,23859.9,21.7,,
2447.74,96.0,100.0,34.3,14,2294.8,23859.9,21.7,,
2448.74,92.6,100.0,25.0,14,2210.1,23860.1,21.7,,
2449.74,94.9,100.0,61.4,14,2269.5,23860.1,21.7,,
2450.74,93.5,100.0,47.0,14,2232.2,23860.1,21.7,,
2451.74,95.8,100.0,34.3,14,2284.1,23860.1,21.7,,
2452.74,95.6,100.0,59.4,14,2287.0,23860.1,21.7,,
2453.74,96.1,100.0,32.7,14,2304.0,23860.1,21.7,,
2454.74,95.4,100.0,57.0,14,2278.4,23860.1,21.7,,
2455.74,96.8,100.0,78.0,14,2318.1,23860.1,21.7,,
2456.74,97.0,100.0,82.2,14,2289.6,23860.1,21.7,,
2457.74,94.1,100.0,48.5,14,2248.3,23860.1,21.7,,
2458.74,93.4,100.0,46.5,14,2224.8,23860.3,21.7,,
2459.74,94.1,100.0,52.5,14,2249.8,23860.3,21.7,,
2460.74,95.2,100.0,52.5,14,2273.1,23860.3,21.7,,
2461.74,96.5,100.0,66.3,14,2310.7,23860.3,21.7,100.0,10712.6
2462.75,93.9,100.0,53.5,14,2237.3,23860.3,21.7,,
2463.75,96.0,100.0,62.0,14,2302.1,23860.5,21.7,,
2464.75,94.9,100.0,59.6,14,2267.6,23860.6,21.7,,
2465.75,96.1,100.0,46.5,14,2295.0,23860.6,21.7,,
2466.75,95.2,100.0,64.0,14,2264.8,23860.6,21.7,,
2467.75,92.1,100.0,32.0,14,2203.9,23860.6,21.7,,
2468.75,94.6,100.0,63.3,14,2254.0,23860.6,21.7,,
2469.75,92.8,100.0,15.0,14,2222.1,23860.6,21.7,,
2470.75,94.9,100.0,54.0,14,2245.8,23860.8,21.7,,
2471.75,97.1,100.0,76.8,14,2321.8,23860.8,21.7,,
2472.75,95.2,100.0,43.6,14,2272.8,23861.0,21.7,,
2473.75,93.5,100.0,64.0,14,2236.1,23861.0,21.7,,
2474.76,97.2,100.0,72.3,14,2319.7,23861.0,21.7,,
2475.76,95.5,100.0,45.5,14,2284.3,23861.0,21.7,,
2476.76,93.8,100.0,35.4,14,2236.0,23861.2,21.7,,
2477.76,94.2,100.0,19.2,14,2255.7,23861.2,21.7,,
2478.76,96.0,100.0,71.7,14,2293.8,23861.2,21.7,,
2479.76,94.3,100.0,56.4,14,2254.1,23861.2,21.7,,
2480.76,96.2,100.0,60.6,14,2297.0,23861.2,21.7,,
2481.76,94.8,100.0,62.0,14,2265.5,23861.2,21.7,100.0,10712.6
2482.76,94.0,100.0,49.0,14,2242.4,23861.2,21.7,,
2483.76,95.9,100.0,76.0,14,2297.0,23861.2,21.7,,
2484.76,92.1,100.0,36.0,14,2197.6,23861.2,21.7,,
2485.76,94.5,100.0,60.2,14,2257.2,23861.2,21.7,,
2486.76,94.7,100.0,45.0,14,2263.3,23861.2,21.7,,
2487.76,96.3,100.0,69.0,14,2299.7,23861.2,21.7,,
2488.76,92.0,100.0,48.5,14,2204.0,23861.2,21.7,,
2489.76,95.3,100.0,44.4,14,2255.2,23861.2,21.7,,
2490.77,92.5,100.0,55.6,14,2206.6,23861.2,21.7,,
2491.77,94.3,100.0,58.6,14,2255.8,23861.2,21.7,,
2492.77,95.2,100.0,75.0,14,2271.4,23861.2,21.7,,
2493.77,94.9,100.0,34.7,14,2274.4,23861.2,21.7,,
2494.77,95.2,100.0,54.5,14,2272.8,23861.2,21.7,,
2495.77,95.0,100.0,34.3,14,2272.9,23861.2,21.7,,
2496.77,96.0,100.0,69.0,14,2295.8,23861.2,21.7,,
2497.77,97.4,100.0,65.0,14,2325.4,23861.2,21.7,,
2498.77,94.7,100.0,62.0,14,2256.0,23861.2,21.7,,
2499.77,93.3,100.0,28.4,14,2226.8,23861.2,21.7,,
2500.77,92.3,100.0,48.0,14,2206.6,23861.2,21.7,,
2501.77,93.2,100.0,53.0,14,2225.6,23861.4,21.7,100.0,10712.6
2502.77,94.8,100.0,74.7,14,2263.9,23861.4,21.7,,
2503.77,94.5,100.0,73.7,14,2254.0,23861.4,21.7,,
2504.77,93.4,100.0,60.4,14,2232.6,23861.4,21.7,,
2505.78,92.6,100.0,43.0,14,2210.2,23861.6,21.7,,
2506.78,93.1,100.0,53.1,14,2227.6,23861.6,21.7,,
2507.78,95.2,100.0,57.0,14,2248.7,23861.6,21.7,,
2508.78,96.4,100.0,53.0,14,2304.4,23861.6,21.7,,
2509.78,95.1,100.0,68.3,14,2269.8,23861.8,21.7,,
2510.78,94.6,100.0,67.3,14,2266.7,23861.8,21.7,,
2511.78,94.8,100.0,63.0,14,2260.0,23861.8,21.7,,
2512.78,95.1,100.0,64.0,14,2272.8,23861.8,21.7,,
2513.78,94.7,100.0,59.0,14,2260.4,23862.0,21.7,,
2514.79,94.3,100.0,41.4,14,2254.9,23862.0,21.7,,
2515.79,95.3,100.0,64.7,14,2279.0,23862.0,21.7,,
2516.79,93.1,100.0,39.2,14,2225.1,23862.0,21.7,,
2517.79,96.9,100.0,65.0,14,2312.6,23862.0,21.7,,
2518.79,93.2,100.0,64.0,14,2227.6,23862.0,21.7,,
2519.79,93.4,100.0,40.6,14,2207.4,23862.0,21.7,,
2520.79,97.1,100.0,83.2,14,2324.3,23862.1,21.7,,
2521.79,94.3,100.0,60.0,14,2250.0,23862.1,21.7,100.0,10712.6
2522.79,97.0,100.0,74.7,14,2314.3,23862.1,21.7,,
2523.79,94.6,100.0,59.0,14,2258.9,23862.1,21.7,,
2524.79,95.6,100.0,71.7,14,2280.9,23862.1,21.7,,
2525.79,97.0,100.0,62.0,14,2262.5,23862.1,21.7,,
2526.79,97.9,100.0,87.0,14,2335.6,23862.1,21.7,,
2527.8,97.0,100.0,59.0,14,2317.3,23862.1,21.7,,
2528.8,95.2,100.0,45.0,14,2260.1,23862.1,21.7,,
2529.8,92.8,100.0,69.7,14,2183.1,23862.1,21.7,,
2530.8,94.5,100.0,40.0,14,2250.8,23862.1,21.7,,
2531.8,94.7,100.0,69.0,14,2251.4,23862.3,21.7,,
2532.8,94.1,100.0,53.0,14,2244.3,23862.3,21.7,,
2533.8,91.9,100.0,48.5,14,2191.0,23862.3,21.7,,
2534.8,94.5,100.0,45.5,14,2260.6,23862.3,21.7,,
2535.8,94.6,100.0,69.0,14,2137.4,23862.3,21.8,,
2536.81,98.5,100.0,88.9,14,2133.8,23862.3,21.8,,
2537.81,95.9,100.0,82.7,14,2195.0,23862.5,21.8,,
2538.81,97.0,100.0,78.0,14,2315.8,23862.5,21.8,,
2539.81,96.9,100.0,62.4,14,2313.9,23862.5,21.8,,
2540.81,94.3,100.0,68.0,14,2244.3,23862.7,21.8,,
2541.81,95.3,100.0,55.0,14,2269.8,23862.7,21.8,100.0,10802.2
2542.81,99.3,100.0,92.9,14,2372.0,23862.7,21.8,,
2543.81,93.5,100.0,47.0,14,2234.8,23862.7,21.8,,
2544.82,97.3,100.0,45.0,14,2327.3,23862.7,21.8,,
2545.82,94.6,100.0,55.0,14,2256.6,23862.7,21.8,,
2546.82,95.0,100.0,68.7,14,2254.6,23862.7,21.8,,
2547.82,97.5,100.0,89.0,14,2294.8,23862.7,21.7,,
2548.82,95.6,100.0,75.0,14,2286.0,23862.7,21.7,,
2549.82,96.6,100.0,76.0,14,2308.8,23862.7,21.8,,
2550.82,97.8,100.0,64.6,14,2337.4,23862.7,21.8,,
2551.82,95.2,100.0,55.1,14,2272.8,23862.7,21.8,,
2552.82,94.9,100.0,64.4,14,2267.1,23862.7,21.7,,
2553.82,95.9,100.0,59.0,14,2290.1,23862.7,21.7,,
2554.82,93.8,100.0,54.0,14,2240.7,23862.7,21.7,,
2555.82,94.1,100.0,51.5,14,2233.4,23862.7,21.8,,
2556.83,93.7,100.0,63.3,14,2238.8,23862.7,21.8,,
2557.83,94.4,100.0,72.7,14,2249.1,23862.9,21.8,,
2558.83,92.9,100.0,52.5,14,2222.7,23863.1,21.8,,
2559.83,93.3,100.0,60.6,14,2206.8,23863.1,21.7,,
2560.83,97.4,100.0,62.4,14,2323.4,23863.1,21.7,,
2561.83,95.6,100.0,75.2,14,2282.7,23863.1,21.7,100.0,10764.8
2562.83,93.3,100.0,65.7,14,2230.9,23863.1,21.7,,
2563.83,93.3,100.0,54.5,14,2219.5,23863.1,21.7,,
2564.83,94.4,100.0,59.4,14,2256.2,23863.1,21.7,,
2565.83,94.5,100.0,50.5,14,2256.6,23863.1,21.7,,
2566.83,93.6,100.0,59.6,14,2239.0,23863.3,21.7,,
2567.84,94.5,100.0,56.4,14,2250.2,23863.3,21.7,,
2568.84,93.7,100.0,41.4,14,2241.3,23863.3,21.7,,
2569.84,95.0,100.0,66.3,14,2271.7,23863.3,21.7,,
2570.84,96.0,100.0,58.6,14,2288.4,23863.3,21.7,,
2571.84,94.7,100.0,73.7,14,2196.6,23863.5,21.7,,
2572.84,95.8,100.0,73.0,14,2268.2,23863.5,21.7,,
2573.84,95.4,100.0,46.0,14,2279.6,23863.5,21.7,,
2574.84,96.1,100.0,61.0,14,2298.0,23863.5,21.7,,
2575.84,96.1,100.0,65.0,14,2294.3,23863.5,21.7,,
2576.84,95.9,100.0,69.7,14,2283.3,23863.5,21.7,,
2577.84,95.9,100.0,72.0,14,2288.4,23863.8,21.7,,
2578.85,92.3,100.0,27.5,14,2176.0,23864.0,21.7,,
2579.85,94.6,100.0,63.0,14,2245.1,23864.0,21.7,,
2580.85,95.8,100.0,67.7,14,2284.8,23864.0,21.7,,
2581.85,93.7,100.0,34.0,14,2236.7,23864.0,21.7,100.0,10759.5
2582.85,94.4,100.0,56.6,14,2256.0,23864.0,21.7,,
2583.85,97.6,100.0,77.8,14,2297.0,23864.0,21.7,,
2584.85,94.1,100.0,66.0,14,2239.4,23864.2,21.7,,
2585.85,96.2,100.0,79.4,14,2286.2,23864.4,21.7,,
2586.85,94.6,100.0,76.0,14,2192.8,23864.4,21.8,,
2587.85,95.6,100.0,67.0,14,2236.2,23864.4,21.8,,
2588.85,93.8,100.0,41.0,14,2239.7,23864.6,21.8,,
2589.86,95.3,100.0,63.0,14,2277.3,23864.6,21.7,,
2590.86,95.6,100.0,54.5,14,2256.3,23864.6,21.8,,
2591.86,95.4,100.0,71.0,14,2223.4,23864.6,21.8,,
2592.86,91.6,100.0,42.0,14,2176.6,23864.6,21.8,,
2593.86,95.7,100.0,49.5,14,2269.6,23864.6,21.7,,
2594.86,96.0,100.0,73.0,14,2294.9,23864.6,21.7,,
2595.86,94.8,100.0,75.0,14,2250.1,23864.6,21.8,,
2596.86,95.2,100.0,53.0,14,2277.6,23864.6,21.8,,
2597.86,93.8,100.0,52.0,14,2233.4,23864.6,21.8,,
2598.86,95.1,100.0,43.4,14,2276.3,23864.6,21.8,,
2599.86,97.2,100.0,85.0,14,2325.0,23864.6,21.7,,
2600.86,97.3,100.0,76.0,14,2320.8,23864.6,21.7,,
2601.86,95.9,100.0,56.6,14,2245.0,23864.6,21.7,100.0,10737.4
2602.86,96.2,100.0,66.0,14,2299.0,23864.6,21.7,,
2603.86,95.9,100.0,51.5,14,2281.5,23864.6,21.7,,
2604.86,94.8,100.0,29.7,14,2264.5,23864.8,21.7,,
2605.86,94.8,100.0,28.3,14,2270.3,23864.8,21.7,,
2606.86,92.4,100.0,57.4,14,2206.8,23865.1,21.7,,
2607.87,92.1,100.0,35.4,14,2198.7,23865.1,21.7,,
2608.87,94.2,100.0,53.5,14,2250.8,23865.1,21.8,,
2609.87,96.9,100.0,73.7,14,2316.3,23865.1,21.8,,
2610.87,97.1,100.0,78.0,14,2318.1,23865.3,21.8,,
2611.87,94.5,100.0,55.6,14,2227.8,23865.3,21.8,,
2612.87,95.8,100.0,61.0,14,2286.0,23865.3,21.8,,
2613.87,94.4,100.0,54.0,14,2258.4,23865.5,21.7,,
2614.87,94.2,100.0,34.0,14,2253.1,23865.5,21.7,,
2615.87,94.2,100.0,44.0,14,2245.1,23865.7,21.7,,
2616.87,96.0,100.0,61.0,14,2292.6,23865.7,21.7,,
2617.87,96.3,100.0,69.0,14,2307.6,23865.7,21.7,,
2618.87,92.8,100.0,50.0,14,2208.8,23865.7,21.7,,
2619.87,95.0,100.0,55.4,14,2263.4,23865.7,21.8,,
2620.87,95.0,100.0,59.6,14,2264.6,23865.7,21.8,,
2621.88,95.7,100.0,25.3,14,2288.0,23865.7,21.8,100.0,10729.4
2622.88,96.0,100.0,69.0,14,2296.8,23865.7,21.8,,
2623.88,95.1,100.0,61.0,14,2252.3,23865.7,21.8,,
2624.88,95.1,100.0,57.6,14,2274.7,23865.7,21.7,,
2625.89,93.9,100.0,67.0,14,2243.8,23865.7,21.7,,
2626.89,94.5,100.0,48.5,14,2253.7,23865.9,21.7,,
2627.89,95.1,100.0,55.0,14,2261.0,23865.9,21.8,,
2628.89,96.5,100.0,71.7,14,2306.8,23865.9,21.8,,
2629.89,94.6,100.0,50.5,14,2259.6,23865.9,21.8,,
2630.89,92.2,100.0,31.7,14,2200.8,23865.9,21.8,,
2631.89,95.0,100.0,57.0,14,2268.0,23865.9,21.8,,
2632.89,94.6,100.0,49.0,14,2258.7,23865.9,21.8,,
2633.89,97.6,100.0,77.8,14,2335.5,23865.9,21.8,,
2634.89,95.0,100.0,29.7,14,2267.8,23865.9,21.8,,
2635.89,93.6,100.0,53.0,14,2201.4,23866.1,21.8,,
2636.89,91.4,100.0,40.4,14,2181.6,23866.1,21.8,,
2637.89,94.8,100.0,47.0,14,2265.6,23866.3,21.8,,
2638.89,93.8,100.0,60.0,14,2234.1,23866.3,21.8,,
2639.89,96.2,100.0,44.0,14,2305.6,23866.3,21.8,,
2640.89,94.9,100.0,52.5,14,2262.8,23866.3,21.8,,
2641.9,97.1,100.0,70.0,14,2317.7,23866.3,21.8,100.0,10731.4
2642.9,92.5,100.0,42.6,14,2206.3,23866.3,21.8,,
2643.9,93.9,100.0,42.0,14,2245.8,23866.3,21.8,,
2644.9,95.7,100.0,45.0,14,2264.6,23867.2,21.8,,
2645.9,94.1,100.0,63.6,14,2245.6,23867.2,21.8,,
2646.9,96.7,100.0,61.6,14,2307.6,23867.2,21.8,,
2647.9,92.8,100.0,31.7,14,2216.2,23867.2,21.8,,
2648.9,97.2,100.0,68.0,14,2322.4,23867.6,21.8,,
2649.9,97.7,100.0,59.0,14,2335.6,23867.6,21.8,,
2650.9,96.5,100.0,54.0,14,2301.6,23867.8,21.8,,
2651.9,96.4,100.0,77.2,14,2292.3,23867.8,21.8,,
2652.9,96.0,100.0,60.0,14,2289.0,23867.8,21.8,,
2653.91,96.8,100.0,59.0,14,2310.7,23868.1,21.8,,
2654.91,95.4,100.0,61.6,14,2281.1,23868.1,21.8,,
2655.91,96.7,100.0,79.0,14,2309.7,23868.1,21.8,,
2656.91,93.7,100.0,24.2,14,2236.6,23868.1,21.8,,
2657.91,93.9,100.0,62.4,14,2228.6,23868.3,21.8,,
2658.91,96.4,100.0,65.0,14,2294.6,23868.3,21.7,,
2659.91,96.0,100.0,65.7,14,2284.6,23868.3,21.8,,
2660.91,94.7,100.0,64.6,14,2259.5,23868.3,21.8,,
2661.91,93.8,100.0,65.7,14,2242.8,23868.3,21.8,100.0,10731.4
2662.91,93.8,100.0,49.0,14,2236.8,23868.5,21.8,,
2663.91,95.4,100.0,57.6,14,2281.4,23868.5,21.8,,
2664.91,93.8,100.0,62.7,14,2243.8,23868.5,21.8,,
2665.92,95.7,100.0,56.4,14,2284.5,23868.5,21.8,,
2666.92,95.0,100.0,66.7,14,2224.5,23868.5,21.7,,
2667.92,96.2,100.0,80.0,14,2289.0,23868.5,21.7,,
2668.92,92.0,100.0,38.4,14,2193.4,23868.5,21.7,,
2669.92,94.5,100.0,47.5,14,2262.4,23868.5,21.7,,
2670.92,94.1,100.0,69.0,14,2247.8,23868.5,21.7,,
2671.92,97.7,100.0,45.0,14,2332.6,23868.5,21.7,,
2672.92,93.0,100.0,36.6,14,2220.5,23868.9,21.7,,
2673.92,94.6,100.0,30.7,14,2260.3,23868.9,21.7,,
2674.92,92.6,100.0,66.3,14,2213.6,23868.9,21.7,,
2675.92,96.4,100.0,63.0,14,2271.8,23868.9,21.8,,
2676.92,95.7,100.0,67.7,14,2277.6,23869.1,21.8,,
2677.93,94.6,100.0,48.0,14,2262.5,23869.1,21.7,,
2678.93,93.9,100.0,71.3,14,2243.2,23869.1,21.7,,
2679.93,92.8,100.0,16.2,14,2221.7,23869.1,21.7,,
2680.93,94.7,100.0,66.3,14,2257.7,23869.1,21.7,,
2681.93,96.6,100.0,62.0,14,2310.2,23869.1,21.7,100.0,10731.4
2682.93,95.1,100.0,68.0,14,2269.6,23869.1,21.7,,
2683.93,96.5,100.0,74.7,14,2299.6,23869.3,21.8,,
2684.93,95.4,100.0,69.0,14,2276.8,23869.5,21.8,,
2685.93,92.2,100.0,40.4,14,2205.3,23869.5,21.8,,
2686.93,93.1,100.0,52.0,14,2219.8,23869.5,21.8,,
2687.93,95.2,100.0,60.4,14,2277.3,23869.5,21.8,,
2688.93,94.8,100.0,37.6,14,2247.4,23869.5,21.7,,
2689.93,94.6,100.0,50.5,14,2260.3,23869.6,21.7,,
2690.93,97.7,100.0,86.7,14,2329.5,23869.6,21.7,,
2691.94,98.7,100.0,89.1,14,2348.5,23869.6,21.8,,
2692.94,93.4,100.0,51.5,14,2229.6,23869.6,21.8,,
2693.94,94.0,100.0,50.5,14,2248.6,23869.6,21.8,,
2694.94,92.8,100.0,54.5,14,2219.1,23869.6,21.8,,
2695.94,95.8,100.0,47.5,14,2289.4,23869.6,21.8,,
2696.94,95.3,100.0,73.7,14,2275.9,23869.6,21.8,,
2697.94,97.5,100.0,65.0,14,2331.1,23869.6,21.8,,
2698.94,90.5,100.0,39.0,14,2140.5,23869.6,21.8,,
2699.94,94.3,100.0,67.3,14,2239.0,23869.6,21.8,,
2700.94,96.2,100.0,36.0,14,2296.4,23869.6,21.8,,
2701.94,94.0,100.0,56.6,14,2246.6,23869.6,21.8,100.0,10706.4
2702.95,95.6,100.0,71.3,14,2280.9,23869.6,21.8,,
2703.95,96.8,100.0,66.3,14,2316.5,23869.6,21.8,,
2704.95,93.3,100.0,22.0,14,2231.9,23869.6,21.8,,
2705.95,94.3,100.0,27.0,14,2253.6,23869.6,21.8,,
2706.95,96.3,100.0,61.4,14,2294.2,23869.6,21.8,,
2707.95,96.3,100.0,57.0,14,2290.4,23869.6,21.8,,
2708.95,94.5,100.0,56.0,14,2256.0,23869.8,21.8,,
2709.95,95.4,100.0,55.6,14,2262.6,23870.2,21.8,,
2710.96,93.4,100.0,57.6,14,2227.7,23870.2,21.8,,
2711.96,92.9,100.0,41.6,14,2219.6,23870.2,21.8,,
2712.96,96.1,100.0,26.3,14,2295.6,23870.2,21.8,,
2713.96,95.9,100.0,60.0,14,2292.4,23870.2,21.8,,
2714.96,94.1,100.0,40.4,14,2247.4,23870.2,21.7,,
2715.96,94.2,100.0,72.3,14,2242.6,23870.4,21.8,,
2716.96,95.0,100.0,53.0,14,2252.4,23870.4,21.8,,
2717.96,95.5,100.0,66.0,14,2263.1,23870.4,21.8,,
2718.96,96.9,100.0,47.0,14,2307.9,23870.4,21.8,,
2719.96,92.3,100.0,58.0,14,2206.5,23870.4,21.8,,
2720.97,95.6,100.0,82.0,14,2272.1,23870.4,21.8,,
2721.97,92.5,100.0,57.4,14,2211.6,23870.4,21.8,100.0,10714.4
2722.97,93.1,100.0,19.8,14,2219.0,23870.4,21.8,,
2723.97,94.2,100.0,48.5,14,2253.4,23870.4,21.8,,
2724.97,95.7,100.0,63.7,14,2288.6,23870.4,21.8,,
2725.97,96.1,100.0,61.0,14,2264.6,23871.0,21.8,,
2726.97,95.9,100.0,34.7,14,2284.7,23871.5,21.8,,
2727.97,98.3,100.0,71.0,14,2349.6,23871.5,21.8,,
2728.97,95.1,100.0,25.0,14,2268.8,23871.5,21.8,,
2729.97,93.7,100.0,53.5,14,2239.6,23871.5,21.8,,
2730.97,91.9,100.0,43.4,14,2181.7,23871.5,21.8,,
2731.97,95.7,100.0,70.0,14,2286.2,23871.5,21.8,,
2732.97,93.5,100.0,61.4,14,2236.0,23871.5,21.8,,
2733.97,97.5,100.0,74.3,14,2327.0,23871.5,21.8,,
2734.98,95.1,100.0,65.0,14,2278.1,23871.7,21.8,,
2735.98,96.0,100.0,70.3,14,2256.7,23871.7,21.8,,
2736.98,91.7,100.0,35.0,14,2187.6,23871.9,21.8,,
2737.98,94.1,100.0,67.0,14,2249.3,23871.9,21.8,,
2738.98,97.5,100.0,80.8,14,2327.9,23871.9,21.8,,
2739.98,94.3,100.0,49.5,14,2253.8,23871.9,21.8,,
2740.98,94.6,100.0,68.7,14,2252.4,23871.9,21.8,,
2741.98,94.5,100.0,48.5,14,2258.8,23871.9,21.8,100.0,10714.4
2742.98,95.5,100.0,50.0,14,2278.8,23871.9,21.8,,
2743.98,95.8,100.0,57.0,14,2289.1,23871.9,21.8,,
2744.99,95.4,100.0,59.0,14,2281.6,23871.9,21.8,,
2745.99,95.3,100.0,47.5,14,2277.1,23871.9,21.8,,
2746.99,94.4,100.0,56.4,14,2257.5,23871.9,21.8,,
2747.99,97.8,100.0,84.0,14,2297.0,23871.9,21.8,,
2748.99,95.2,100.0,29.0,14,2275.5,23871.9,21.8,,
2749.99,94.0,100.0,57.6,14,2247.2,23871.9,21.8,,
2750.99,95.1,100.0,29.0,14,2275.3,23871.9,21.8,,
2751.99,95.6,100.0,30.3,14,2280.6,23871.9,21.8,,
2752.99,95.5,100.0,57.6,14,2286.1,23871.9,21.8,,
2753.99,94.3,100.0,39.4,14,2252.0,23871.9,21.8,,
2754.99,93.5,100.0,63.0,14,2231.8,23871.9,21.8,,
2755.99,96.4,100.0,78.0,14,2272.2,23871.9,21.8,,
2756.99,94.0,100.0,58.4,14,2217.6,23871.9,21.8,,
2757.99,94.4,100.0,27.3,14,2260.0,23872.3,21.8,,
2759.0,93.8,100.0,15.0,14,2239.7,23872.3,21.8,,
2760.0,95.0,100.0,60.0,14,2267.6,23872.3,21.8,,
2761.0,94.5,100.0,69.7,14,2258.4,23872.3,21.8,,
2762.0,96.8,100.0,36.3,14,2310.3,23872.3,21.8,100.0,10710.4
2763.0,94.2,100.0,57.1,14,2245.4,23872.3,21.8,,
2764.0,98.4,100.0,86.9,14,2322.3,23872.3,21.8,,
2765.0,92.8,100.0,3.0,14,2222.7,23872.3,21.8,,
2766.0,94.6,100.0,68.0,14,2260.6,23872.5,21.8,,
2767.0,95.7,100.0,68.7,14,2289.2,23872.5,21.8,,
2768.0,95.9,100.0,55.0,14,2290.2,23872.5,21.8,,
2769.0,92.9,100.0,44.4,14,2221.0,23872.5,21.8,,
2770.01,96.5,100.0,36.0,14,2308.3,23872.8,21.8,,
2771.01,94.9,100.0,49.5,14,2265.0,23872.8,21.8,,
2772.01,96.6,100.0,72.3,14,2293.7,23872.8,21.8,,
2773.01,95.2,100.0,62.2,14,2274.9,23872.8,21.8,,
2774.01,97.1,100.0,64.7,14,2319.9,23872.8,21.8,,
2775.01,93.0,100.0,48.5,14,2226.2,23872.8,21.8,,
2776.01,96.9,100.0,61.6,14,2311.8,23872.8,21.8,,
2777.01,96.0,100.0,76.8,14,2294.8,23873.0,21.8,,
2778.01,91.5,100.0,20.0,14,2185.6,23873.2,21.8,,
2779.01,92.9,100.0,22.0,14,2202.2,23873.2,21.8,,
2780.01,92.3,100.0,53.0,14,2190.6,23873.2,21.8,,
2781.01,94.0,100.0,8.1,14,2247.2,23873.2,21.8,,
2782.01,94.0,100.0,21.2,14,2241.6,23873.2,21.8,100.0,10708.4
2783.01,94.5,100.0,20.0,14,2260.8,23873.2,21.8,,
2784.01,95.7,100.0,58.4,14,2285.8,23873.2,21.8,,
2785.01,94.0,100.0,37.4,14,2248.5,23873.2,21.8,,
2786.01,95.6,100.0,58.0,14,2283.5,23873.2,21.8,,
2787.01,96.5,100.0,48.0,14,2307.6,23873.2,21.8,,
2788.01,95.4,100.0,59.0,14,2241.0,23873.2,21.8,,
2789.02,95.2,100.0,49.0,14,2275.8,23873.2,21.8,,
2790.02,90.6,100.0,26.0,14,2163.8,23873.2,21.8,,
2791.02,95.9,100.0,69.3,14,2290.7,23873.4,21.8,,
2792.02,95.2,100.0,64.4,14,2271.2,23873.4,21.8,,
2793.02,97.0,100.0,39.0,14,2321.6,23873.4,21.8,,
2794.02,90.7,100.0,28.6,14,2165.0,23873.4,21.8,,
2795.02,93.5,100.0,39.4,14,2237.4,23873.4,21.8,,
2796.02,96.0,100.0,21.0,14,2283.0,23873.4,21.8,,
2797.02,95.2,100.0,65.3,14,2272.2,23873.4,21.8,,
2798.02,95.4,100.0,58.6,14,2279.6,23873.4,21.8,,
2799.02,96.5,100.0,50.5,14,2309.0,23873.4,21.8,,
2800.02,93.4,100.0,56.6,14,2232.2,23873.4,21.8,,
2801.02,94.1,100.0,41.2,14,2221.3,23873.4,21.8,,
2802.02,94.1,100.0,70.0,14,2245.3,23873.4,21.8,100.0,10710.4
2803.02,91.7,100.0,65.7,14,2193.4,23873.4,21.8,,
2804.02,92.7,100.0,11.2,14,2204.2,23873.4,21.8,,
2805.03,97.0,100.0,63.0,14,2322.8,23873.4,21.8,,
2806.03,95.6,100.0,69.0,14,2282.7,23873.6,21.8,,
2807.03,94.7,100.0,65.3,14,2263.2,23873.8,21.8,,
2808.03,95.2,100.0,51.5,14,2271.8,23874.0,21.8,,
2809.03,92.8,100.0,8.0,14,2220.8,23874.0,21.8,,
2810.03,96.2,100.0,73.0,14,2300.7,23874.0,21.8,,
2811.03,95.7,100.0,57.0,14,2286.0,23874.0,21.8,,
2812.03,95.9,100.0,68.0,14,2251.9,23874.0,21.8,,
2813.03,95.4,100.0,61.8,14,2281.7,23874.0,21.8,,
2814.03,90.8,100.0,18.2,14,2171.0,23874.0,21.8,,
2815.03,94.1,100.0,52.0,14,2249.9,23874.0,21.8,,
2816.03,94.3,100.0,32.3,14,2249.3,23874.1,21.8,,
2817.04,93.8,100.0,47.0,14,2243.7,23874.1,21.8,,
2818.04,95.5,100.0,45.5,14,2282.6,23874.1,21.8,,
2819.04,95.1,100.0,36.4,14,2276.2,23874.1,21.8,,
2820.04,95.7,100.0,81.0,14,2249.7,23874.1,21.8,,
