t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb
1085.83,90.9,100.0,20.0,14,2175.1,23415.3,21.1,,
1086.83,97.4,100.0,76.8,14,2327.7,23415.3,21.1,,
1087.83,94.1,100.0,14.1,14,2253.5,23415.3,21.1,,
1088.83,96.1,100.0,74.0,14,2300.3,23415.3,21.1,,
1089.83,95.2,100.0,60.4,14,2276.2,23415.3,21.1,,
1090.83,96.4,100.0,45.9,14,2307.9,23415.3,21.1,,
1091.83,95.4,100.0,52.9,14,2280.6,23415.3,21.1,,
1092.83,92.2,100.0,29.0,14,2204.2,23415.3,21.1,,
1093.83,94.3,100.0,63.6,14,2262.8,23415.3,21.1,,
1094.83,94.5,100.0,56.4,14,2263.0,23415.3,21.1,,
1095.83,92.7,100.0,34.7,14,2222.8,23415.3,21.1,,
1096.83,99.2,100.0,82.0,14,2369.2,23415.3,21.1,,
1097.83,92.7,100.0,58.0,14,2219.3,23415.3,21.1,,
1098.83,95.5,100.0,47.5,14,2285.2,23415.3,21.1,,
1099.83,94.1,100.0,22.4,14,2231.4,23415.3,21.1,,
1100.83,95.8,100.0,48.5,14,2296.9,23415.3,21.1,100.0,10509.8
1101.83,96.3,100.0,58.0,14,2304.2,23415.3,21.1,,
1102.83,94.4,100.0,46.5,14,2258.4,23415.3,21.1,,
1103.84,92.7,100.0,43.4,14,2217.4,23415.3,21.1,,
1104.84,92.7,100.0,49.5,14,2219.3,23415.3,21.1,,
1105.84,94.5,100.0,60.6,14,2267.9,23415.3,21.1,,
1106.84,96.0,100.0,63.4,14,2294.5,23415.3,21.1,,
1107.84,94.3,100.0,51.0,14,2250.3,23415.3,21.1,,
1108.84,93.5,100.0,53.5,14,2241.9,23415.3,21.1,,
1109.84,94.8,100.0,11.0,14,2270.0,23415.3,21.1,,
1110.84,93.7,100.0,25.0,14,2243.1,23415.3,21.1,,
1111.84,95.7,100.0,58.0,14,2289.0,23415.3,21.1,,
1112.84,93.4,100.0,58.0,14,2237.6,23415.3,21.1,,
1113.84,95.4,100.0,77.8,14,2283.7,23415.3,21.1,,
1114.84,95.7,100.0,63.4,14,2286.2,23415.3,21.1,,
1115.85,95.0,100.0,26.0,14,2279.0,23415.3,21.1,,
1116.85,95.3,100.0,53.0,14,2273.4,23415.3,21.1,,
1117.85,92.6,100.0,23.2,14,2220.9,23415.3,21.1,,
1118.85,95.9,100.0,53.0,14,2278.1,23415.3,21.1,,
1119.85,94.2,100.0,56.0,14,2254.6,23415.3,21.1,,
1120.85,95.0,100.0,27.0,14,2274.8,23415.3,21.1,100.0,10509.8
1121.85,96.5,100.0,67.7,14,2309.2,23415.3,21.1,,
1122.85,95.7,100.0,47.0,14,2289.8,23415.3,21.0,,
1123.85,96.8,100.0,62.0,14,2314.6,23415.3,21.0,,
1124.85,87.9,100.0,18.8,14,2104.2,23415.3,21.0,,
1125.85,94.5,100.0,2.0,14,2265.3,23415.3,21.0,,
1126.85,92.9,100.0,41.6,14,2217.3,23415.3,21.0,,
1127.85,96.6,100.0,72.0,14,2317.8,23415.3,21.0,,
1128.85,96.3,100.0,73.0,14,2305.4,23415.3,21.0,,
1129.85,93.9,100.0,61.6,14,2249.7,23415.3,21.0,,
1130.85,94.8,100.0,56.4,14,2267.0,23415.3,21.0,,
1131.85,95.7,100.0,64.6,14,2284.1,23415.3,21.1,,
1132.85,93.7,100.0,60.0,14,2242.2,23415.3,21.1,,
1133.85,95.0,100.0,42.0,14,2278.0,23415.3,21.1,,
1134.86,95.8,100.0,46.5,14,2295.0,23415.3,21.1,,
1135.86,96.9,100.0,61.6,14,2323.2,23415.3,21.1,,
1136.86,93.9,100.0,38.6,14,2241.2,23415.3,21.1,,
1137.86,93.1,100.0,49.0,14,2226.7,23415.3,21.1,,
1138.86,96.3,100.0,61.4,14,2288.8,23415.3,21.1,,
1139.86,92.4,100.0,26.0,14,2211.6,23415.3,21.1,,
1140.86,92.9,100.0,40.6,14,2223.1,23415.3,21.1,100.0,10509.8
1141.86,98.5,100.0,85.9,14,2351.4,23415.3,21.1,,
1142.86,92.1,100.0,30.0,14,2206.4,23415.3,21.1,,
1143.86,95.3,100.0,79.8,14,2284.9,23415.3,21.1,,
1144.86,93.7,100.0,24.2,14,2243.0,23415.3,21.1,,
1145.86,94.8,100.0,55.6,14,2270.6,23415.3,21.1,,
1146.86,97.2,100.0,81.0,14,2324.6,23415.3,21.1,,
1147.86,93.1,100.0,27.0,14,2230.2,23415.3,21.1,,
1148.86,95.3,100.0,60.0,14,2279.8,23415.3,21.1,,
1149.86,90.2,100.0,48.5,14,2159.8,23415.3,21.1,,
1150.86,93.4,100.0,27.0,14,2241.4,23415.3,21.1,,
1151.86,94.8,100.0,73.0,14,2264.4,23415.3,21.1,,
1152.86,92.6,100.0,35.0,14,2218.4,23415.3,21.1,,
1153.86,97.8,100.0,55.0,14,2339.2,23415.3,21.1,,
1154.87,95.1,100.0,58.6,14,2275.8,23415.3,21.1,,
1155.87,93.7,100.0,60.0,14,2245.0,23415.3,21.1,,
1156.87,97.8,100.0,80.8,14,2333.2,23415.3,21.1,,
1157.87,92.7,100.0,47.0,14,2223.6,23415.3,21.1,,
1158.87,93.0,100.0,38.0,14,2203.6,23415.3,21.0,,
1159.87,95.2,100.0,66.0,14,2279.0,23415.3,21.0,,
1160.87,95.6,100.0,48.0,14,2286.6,23415.3,21.1,100.0,10509.8
1161.87,95.5,100.0,54.5,14,2289.2,23415.3,21.1,,
1162.87,93.3,100.0,9.0,14,2231.4,23415.3,21.1,,
1163.87,92.8,100.0,11.1,14,2220.7,23415.3,21.1,,
1164.87,92.9,100.0,48.5,14,2226.8,23415.3,21.1,,
1165.87,94.3,100.0,12.1,14,2256.0,23415.3,21.1,,
1166.88,96.5,100.0,64.0,14,2307.8,23415.3,21.1,,
1167.88,93.3,100.0,66.3,14,2238.6,23415.3,21.1,,
1168.88,95.7,100.0,60.0,14,2290.0,23415.3,21.1,,
1169.88,96.8,100.0,53.0,14,2318.4,23415.3,21.1,,
1170.88,95.5,100.0,56.0,14,2286.6,23415.3,21.1,,
1171.88,95.6,100.0,49.5,14,2284.4,23415.3,21.1,,
1172.88,95.5,100.0,80.2,14,2286.6,23415.3,21.1,,
1173.88,95.7,100.0,71.0,14,2293.9,23415.3,21.1,,
1174.88,93.8,100.0,62.6,14,2244.3,23415.3,21.1,,
1175.88,99.3,100.0,85.9,14,2379.0,23415.3,21.1,,
1176.88,94.0,100.0,75.0,14,2246.3,23415.3,21.1,,
1177.88,95.1,100.0,40.4,14,2274.7,23415.3,21.1,,
1178.88,95.6,100.0,42.0,14,2272.2,23415.3,21.1,,
1179.88,93.0,100.0,33.7,14,2225.0,23415.3,21.1,,
1180.88,96.1,100.0,62.6,14,2301.0,23415.3,21.1,100.0,10509.8
1181.88,96.4,100.0,66.0,14,2305.1,23415.3,21.1,,
1182.89,96.1,100.0,72.3,14,2300.7,23415.3,21.1,,
1183.89,95.1,100.0,14.1,14,2275.7,23415.3,21.1,,
1184.89,94.8,100.0,72.4,14,2269.9,23415.3,21.1,,
1185.89,92.9,100.0,54.1,14,2225.0,23415.3,21.1,,
1186.89,95.0,100.0,72.0,14,2275.6,23415.3,21.1,,
1187.89,96.1,100.0,57.0,14,2304.2,23415.3,21.1,,
1188.89,93.7,100.0,22.8,14,2241.2,23415.3,21.1,,
1189.89,92.8,100.0,40.4,14,2222.4,23415.3,21.1,,
1190.89,93.0,100.0,37.4,14,2228.8,23415.3,21.1,,
1191.89,94.2,100.0,35.0,14,2246.2,23415.3,21.1,,
1192.89,98.0,100.0,80.0,14,2349.8,23415.3,21.1,,
1193.89,92.5,100.0,25.3,14,2217.4,23415.3,21.1,,
1194.89,95.4,100.0,40.0,14,2282.8,23415.3,21.1,,
1195.89,94.1,100.0,24.8,14,2251.2,23415.3,21.1,,
1196.89,93.0,100.0,42.6,14,2230.3,23415.3,21.1,,
1197.89,93.4,100.0,54.5,14,2214.2,23415.3,21.1,,
1198.89,95.1,100.0,63.4,14,2277.6,23415.3,21.1,,
1199.89,95.8,100.0,27.3,14,2293.5,23415.3,21.1,,
1200.89,92.5,100.0,68.4,14,2215.6,23415.3,21.1,100.0,10509.8
1201.89,93.3,100.0,61.0,14,2230.2,23415.3,21.1,,
1202.89,94.2,100.0,36.0,14,2257.6,23415.3,21.1,,
1203.89,95.1,100.0,38.6,14,2276.4,23415.3,21.1,,
1204.89,96.3,100.0,64.6,14,2304.1,23415.3,21.1,,
1205.89,96.5,100.0,68.3,14,2308.0,23415.5,21.1,,
1206.89,94.8,100.0,64.7,14,2268.3,23415.5,21.1,,
1207.9,97.6,100.0,66.0,14,2334.0,23415.5,21.1,,
1208.9,94.4,100.0,53.5,14,2264.6,23415.5,21.1,,
1209.9,95.2,100.0,67.0,14,2276.3,23415.5,21.1,,
1210.9,96.2,100.0,68.0,14,2307.2,23415.5,21.1,,
1211.9,94.7,100.0,45.0,14,2260.7,23415.5,21.1,,
1212.9,96.0,100.0,59.4,14,2295.4,23415.6,21.1,,
1213.9,93.2,100.0,64.6,14,2237.2,23415.6,21.1,,
1214.9,92.0,100.0,36.0,14,2206.5,23415.6,21.1,,
1215.9,93.2,100.0,23.0,14,2231.3,23415.6,21.1,,
1216.9,94.5,100.0,52.0,14,2260.9,23415.6,21.1,,
1217.9,96.3,100.0,59.6,14,2283.3,23415.6,21.1,,
1218.9,92.5,100.0,39.4,14,2216.6,23415.6,21.1,,
1219.91,94.0,100.0,66.0,14,2250.0,23415.6,21.1,,
1220.91,96.0,100.0,41.0,14,2299.6,23415.6,21.1,100.0,10509.8
1221.91,94.7,100.0,60.6,14,2264.4,23415.6,21.1,,
1222.91,94.7,100.0,22.2,14,2270.6,23415.6,21.1,,
1223.91,94.7,100.0,55.0,14,2269.6,23415.6,21.1,,
1224.91,94.1,100.0,57.6,14,2251.6,23415.6,21.1,,
1225.91,93.8,100.0,51.5,14,2248.0,23415.6,21.1,,
1226.91,96.6,100.0,56.6,14,2306.9,23415.6,21.1,,
1227.91,93.8,100.0,45.5,14,2242.8,23415.6,21.1,,
1228.91,92.7,100.0,17.0,14,2224.4,23415.6,21.1,,
1229.91,96.7,100.0,79.0,14,2311.4,23415.6,21.1,,
1230.91,89.9,100.0,37.0,14,2152.2,23415.6,21.1,,
1231.91,93.0,100.0,45.0,14,2223.0,23415.6,21.1,,
1232.91,93.8,100.0,49.0,14,2248.0,23415.6,21.1,,
1233.91,96.9,100.0,75.8,14,2319.0,23415.6,21.1,,
1234.91,95.0,100.0,61.0,14,2272.0,23415.6,21.1,,
1235.91,92.0,100.0,37.4,14,2204.0,23415.6,21.1,,
1236.91,92.6,100.0,58.8,14,2193.3,23415.6,21.1,,
1237.91,95.1,100.0,69.7,14,2274.1,23415.6,21.1,,
1238.91,92.7,100.0,56.6,14,2222.4,23415.6,21.1,,
1239.91,94.6,100.0,72.0,14,2264.0,23415.6,21.1,,
1240.91,95.0,100.0,59.4,14,2275.8,23415.6,21.1,100.0,10509.8
1241.91,92.7,100.0,49.0,14,2212.7,23415.6,21.1,,
1242.91,94.3,100.0,33.0,14,2262.3,23415.6,21.1,,
1243.92,94.8,100.0,52.5,14,2262.6,23415.6,21.1,,
1244.92,94.1,100.0,5.9,14,2258.0,23415.6,21.1,,
1245.92,93.0,100.0,43.9,14,2225.6,23415.6,21.1,,
1246.92,93.0,100.0,46.5,14,2228.7,23415.6,21.1,,
1247.92,92.7,100.0,46.5,14,2215.4,23415.6,21.1,,
1248.92,94.3,100.0,26.3,14,2259.0,23415.6,21.1,,
1249.92,93.4,100.0,39.4,14,2237.0,23415.6,21.1,,
1250.92,94.6,100.0,46.5,14,2266.0,23415.6,21.1,,
1251.92,94.8,100.0,35.0,14,2263.9,23415.6,21.1,,
1252.92,94.0,100.0,31.3,14,2249.8,23415.6,21.1,,
1253.92,95.7,100.0,71.0,14,2294.5,23415.6,21.1,,
1254.92,94.5,100.0,66.3,14,2261.2,23415.6,21.1,,
1255.92,94.0,100.0,37.0,14,2251.1,23415.6,21.1,,
1256.92,96.8,100.0,78.0,14,2296.2,23415.6,21.1,,
1257.92,95.0,100.0,69.0,14,2274.0,23415.6,21.1,,
1258.92,96.7,100.0,55.0,14,2317.5,23415.6,21.1,,
1259.92,96.9,100.0,63.6,14,2318.6,23415.6,21.1,,
1260.92,93.4,100.0,38.2,14,2237.1,23415.6,21.1,100.0,10509.8
1261.92,94.7,100.0,58.0,14,2260.7,23415.6,21.1,,
1262.93,91.0,100.0,26.5,14,2178.3,23415.6,21.1,,
1263.93,93.4,100.0,35.0,14,2237.3,23415.6,21.1,,
1264.93,93.4,100.0,56.0,14,2236.7,23415.6,21.1,,
1265.93,94.2,100.0,66.7,14,2255.4,23415.6,21.1,,
1266.93,94.0,100.0,47.5,14,2249.1,23415.6,21.1,,
1267.93,94.1,100.0,59.6,14,2251.8,23415.6,21.1,,
1268.93,96.8,100.0,32.0,14,2316.7,23415.6,21.1,,
1269.93,95.7,100.0,38.4,14,2288.6,23415.6,21.1,,
1270.93,93.6,100.0,55.0,14,2243.6,23415.6,21.1,,
1271.93,96.7,100.0,76.8,14,2313.5,23415.6,21.1,,
1272.93,94.5,100.0,50.5,14,2261.6,23415.6,21.1,,
1273.93,95.1,100.0,46.5,14,2275.0,23415.6,21.1,,
1274.93,95.5,100.0,40.6,14,2288.3,23415.6,21.1,,
1275.93,95.7,100.0,67.0,14,2290.8,23415.6,21.1,,
1276.93,94.8,100.0,53.5,14,2252.6,23415.6,21.1,,
1277.93,92.5,100.0,38.0,14,2208.9,23415.6,21.1,,
1278.94,96.1,100.0,61.4,14,2303.4,23415.6,21.1,,
1279.94,94.7,100.0,60.6,14,2263.5,23415.6,21.1,,
1280.94,96.5,100.0,71.7,14,2313.0,23415.6,21.1,100.0,10505.8
1281.94,90.9,100.0,30.0,14,2168.2,23415.6,21.1,,
1282.94,92.4,100.0,28.4,14,2211.7,23415.6,21.1,,
1283.94,96.3,100.0,48.0,14,2303.0,23415.6,21.1,,
1284.94,92.3,100.0,26.7,14,2213.8,23415.6,21.1,,
1285.94,95.8,100.0,54.5,14,2291.8,23415.6,21.1,,
1286.94,95.8,100.0,53.0,14,2292.2,23415.6,21.1,,
1287.94,96.8,100.0,65.0,14,2319.2,23415.6,21.1,,
1288.94,93.4,100.0,39.0,14,2232.6,23415.6,21.1,,
1289.94,95.7,100.0,62.0,14,2293.4,23415.6,21.1,,
1290.94,93.4,100.0,49.5,14,2239.3,23415.6,21.1,,
1291.94,96.5,100.0,72.0,14,2301.4,23415.6,21.1,,
1292.95,96.5,100.0,58.4,14,2306.7,23415.6,21.1,,
1293.95,95.0,100.0,63.6,14,2274.7,23415.6,21.1,,
1294.95,93.8,100.0,47.0,14,2248.1,23415.6,21.1,,
1295.95,94.3,100.0,39.4,14,2261.7,23415.6,21.1,,
1296.95,95.9,100.0,69.7,14,2292.0,23415.6,21.1,,
1297.95,95.8,100.0,52.5,14,2272.6,23415.6,21.1,,
1298.95,96.6,100.0,73.3,14,2314.2,23415.6,21.1,,
1299.95,94.0,100.0,66.7,14,2248.0,23415.6,21.1,,
1300.95,92.5,100.0,46.0,14,2212.9,23415.6,21.1,100.0,10505.8
1301.96,94.5,100.0,46.0,14,2261.6,23415.6,21.1,,
1302.96,95.6,100.0,67.7,14,2286.6,23415.6,21.1,,
1303.96,94.8,100.0,37.0,14,2269.3,23415.6,21.1,,
1304.96,94.9,100.0,47.5,14,2270.6,23415.6,21.1,,
1305.96,94.7,100.0,31.7,14,2267.2,23415.6,21.1,,
1306.96,93.6,100.0,53.5,14,2237.1,23415.6,21.1,,
1307.96,94.3,100.0,40.0,14,2255.8,23415.6,21.1,,
1308.96,94.2,100.0,56.6,14,2253.2,23415.6,21.1,,
1309.96,91.4,100.0,24.0,14,2195.4,23415.6,21.1,,
1310.96,95.6,100.0,64.4,14,2283.7,23415.6,21.1,,
1311.97,95.3,100.0,74.0,14,2281.2,23415.6,21.1,,
1312.97,94.8,100.0,70.3,14,2267.0,23415.6,21.1,,
1313.97,95.4,100.0,53.5,14,2283.8,23415.6,21.1,,
1314.97,90.9,100.0,33.0,14,2173.0,23415.6,21.1,,
1315.97,93.2,100.0,50.0,14,2232.9,23415.6,21.1,,
1316.97,96.6,100.0,59.6,14,2310.6,23415.6,21.1,,
1317.97,93.4,100.0,54.0,14,2213.8,23415.6,21.1,,
1318.97,94.9,100.0,60.4,14,2271.7,23415.6,21.1,,
1319.97,94.2,100.0,37.4,14,2254.2,23415.6,21.1,,
1320.97,92.6,100.0,45.0,14,2220.5,23415.6,21.1,100.0,10505.8
1321.97,94.8,100.0,44.0,14,2264.5,23415.6,21.1,,
1322.98,96.3,100.0,67.0,14,2303.8,23415.6,21.1,,
1323.98,92.7,100.0,60.0,14,2216.6,23415.6,21.1,,
1324.98,95.0,100.0,67.0,14,2274.2,23415.6,21.1,,
1325.98,93.1,100.0,41.0,14,2227.4,23415.6,21.1,,
1326.98,98.0,100.0,82.0,14,2347.0,23415.6,21.1,,
1327.98,95.8,100.0,39.4,14,2289.5,23415.6,21.1,,
1328.98,94.0,100.0,53.5,14,2252.0,23415.6,21.1,,
1329.98,93.0,100.0,53.5,14,2224.6,23415.6,21.1,,
1330.98,92.6,100.0,38.0,14,2223.0,23415.6,21.1,,
1331.98,95.9,100.0,67.7,14,2290.6,23415.6,21.1,,
1332.98,94.9,100.0,75.0,14,2268.7,23415.6,21.1,,
1333.98,93.4,100.0,29.7,14,2234.7,23415.6,21.1,,
1334.98,95.4,100.0,67.0,14,2285.1,23415.6,21.1,,
1335.98,92.3,100.0,14.0,14,2215.7,23415.6,21.1,,
1336.98,92.4,100.0,5.0,14,2205.8,23415.6,21.1,,
1337.98,95.6,100.0,24.8,14,2290.0,23415.6,21.1,,
1338.98,91.0,100.0,12.9,14,2161.7,23415.6,21.1,,
1339.98,95.7,100.0,62.0,14,2285.8,23415.6,21.1,,
1340.98,94.5,100.0,54.5,14,2262.0,23415.6,21.1,100.0,10505.8
1341.98,96.6,100.0,40.6,14,2311.1,23415.6,21.1,,
1342.98,92.0,100.0,39.6,14,2200.8,23415.6,21.1,,
1343.98,94.1,100.0,55.1,14,2254.1,23415.6,21.1,,
1344.99,92.6,100.0,42.4,14,2221.6,23415.6,21.1,,
1345.99,92.8,100.0,59.0,14,2220.6,23415.6,21.1,,
1346.99,92.0,100.0,48.0,14,2201.8,23415.6,21.1,,
1347.99,94.8,100.0,44.0,14,2266.7,23415.6,21.1,,
1348.99,93.4,100.0,46.5,14,2236.0,23415.6,21.1,,
1349.99,91.2,100.0,48.5,14,2181.8,23415.6,21.1,,
1350.99,95.4,100.0,71.3,14,2283.0,23415.6,21.1,,
1351.99,92.3,100.0,49.5,14,2206.4,23415.6,21.1,,
1352.99,94.9,100.0,22.2,14,2269.7,23415.6,21.1,,
1354.0,95.3,100.0,55.0,14,2281.7,23415.6,21.1,,
1355.0,93.5,100.0,8.1,14,2241.6,23415.6,21.1,,
1356.0,93.7,100.0,58.6,14,2242.3,23415.6,21.1,,
1357.0,92.7,100.0,39.4,14,2217.1,23415.6,21.1,,
1358.0,97.5,100.0,61.6,14,2315.7,23415.6,21.1,,
1359.0,93.7,100.0,46.1,14,2238.8,23415.6,21.1,,
1360.0,94.8,100.0,55.0,14,2274.1,23415.6,21.1,,
1361.01,95.8,100.0,59.4,14,2289.7,23415.6,21.1,100.0,10505.8
1362.01,95.1,100.0,80.0,14,2275.2,23415.6,21.1,,
1363.01,94.2,100.0,59.0,14,2253.4,23415.6,21.1,,
1364.01,96.2,100.0,57.0,14,2308.8,23415.6,21.1,,
1365.01,92.5,100.0,57.0,14,2212.6,23415.6,21.1,,
1366.01,95.0,100.0,46.5,14,2275.3,23415.6,21.1,,
1367.01,97.1,100.0,71.0,14,2317.5,23415.6,21.1,,
1368.01,94.1,100.0,51.0,14,2251.2,23415.6,21.1,,
1369.01,95.8,100.0,54.0,14,2294.0,23415.6,21.1,,
1370.01,93.8,100.0,41.8,14,2247.8,23415.6,21.1,,
1371.01,93.3,100.0,68.3,14,2236.7,23415.6,21.1,,
1372.01,93.6,100.0,49.5,14,2236.9,23415.6,21.1,,
1373.01,95.2,100.0,59.4,14,2276.6,23415.6,21.1,,
1374.02,96.1,100.0,67.3,14,2304.4,23415.6,21.1,,
1375.02,95.9,100.0,76.0,14,2295.2,23415.6,21.1,,
1376.02,92.5,100.0,36.6,14,2217.3,23415.6,21.1,,
1377.02,95.5,100.0,62.4,14,2279.7,23415.6,21.1,,
1378.07,93.5,100.0,24.8,14,2227.3,23415.6,21.1,,
1379.07,93.9,100.0,56.0,14,2243.8,23415.6,21.1,,
1380.07,95.5,100.0,52.5,14,2285.9,23415.6,21.1,,
1381.07,93.0,100.0,38.0,14,2226.0,23415.6,21.1,100.0,10505.8
1382.07,93.5,100.0,10.1,14,2238.4,23415.6,21.1,,
1383.07,94.8,100.0,32.0,14,2267.5,23415.6,21.1,,
1384.07,93.8,100.0,32.0,14,2247.8,23415.6,21.1,,
1385.07,92.8,100.0,10.1,14,2225.1,23415.6,21.1,,
1386.07,92.5,100.0,35.6,14,2207.8,23415.6,21.1,,
1387.07,93.9,100.0,40.6,14,2244.2,23415.6,21.1,,
1388.07,94.2,100.0,63.0,14,2259.0,23415.6,21.1,,
1389.07,93.9,100.0,57.4,14,2244.5,23415.6,21.1,,
1390.08,94.1,100.0,31.3,14,2256.6,23415.6,21.1,,
1391.08,98.0,100.0,82.0,14,2340.6,23415.6,21.1,,
1392.08,93.5,100.0,24.0,14,2237.6,23415.6,21.1,,
1393.08,93.9,100.0,51.5,14,2253.6,23415.6,21.1,,
1394.08,95.2,100.0,27.0,14,2278.7,23415.6,21.1,,
1395.08,94.2,100.0,33.7,14,2252.0,23415.6,21.1,,
1396.08,93.3,100.0,57.4,14,2229.1,23415.6,21.1,,
1397.08,92.5,100.0,36.6,14,2196.2,23415.6,21.1,,
1398.08,90.9,100.0,14.1,14,2176.1,23415.6,21.0,,
1399.08,95.2,100.0,72.0,14,2277.2,23415.6,21.0,,
1400.08,93.6,100.0,26.0,14,2243.6,23415.6,21.0,,
1401.08,96.4,100.0,64.0,14,2300.0,23415.6,21.1,100.0,10505.8
1402.08,94.1,100.0,45.0,14,2251.2,23415.6,21.1,,
1403.08,92.2,100.0,15.3,14,2211.1,23415.6,21.1,,
1404.09,93.7,100.0,40.6,14,2243.4,23415.6,21.1,,
1405.09,93.5,100.0,48.0,14,2238.8,23415.6,21.1,,
1406.09,95.7,100.0,78.8,14,2289.4,23415.6,21.1,,
1407.09,95.6,100.0,47.0,14,2286.1,23415.6,21.1,,
1408.09,91.8,100.0,48.0,14,2198.6,23415.6,21.1,,
1409.09,94.4,100.0,18.2,14,2259.0,23415.6,21.1,,
1410.09,96.3,100.0,71.0,14,2308.3,23415.6,21.1,,
1411.09,97.9,100.0,72.7,14,2343.6,23415.6,21.1,,
1412.09,91.9,100.0,46.1,14,2195.5,23415.6,21.1,,
1413.09,92.3,100.0,45.5,14,2208.6,23415.6,21.1,,
1414.09,93.6,100.0,22.0,14,2245.4,23415.6,21.1,,
1415.1,95.9,100.0,63.6,14,2296.5,23415.6,21.1,,
1416.1,94.3,100.0,47.0,14,2255.6,23415.6,21.1,,
1417.1,96.3,100.0,74.0,14,2284.4,23415.6,21.1,,
1418.1,96.4,100.0,66.3,14,2302.8,23415.6,21.1,,
1419.1,95.3,100.0,43.4,14,2285.6,23415.6,21.0,,
1420.1,95.8,100.0,71.0,14,2292.6,23415.6,21.0,,
1421.1,90.3,100.0,20.8,14,2160.6,23415.6,21.0,100.0,10505.8
1422.1,95.5,100.0,59.6,14,2284.5,23415.6,21.0,,
1423.1,90.2,100.0,10.9,14,2158.2,23415.6,21.0,,
1424.1,92.8,100.0,68.3,14,2219.4,23415.6,21.0,,
1425.1,92.9,100.0,37.6,14,2227.7,23415.6,21.0,,
1426.1,92.6,100.0,29.7,14,2215.0,23415.6,21.0,,
1427.1,96.6,100.0,29.3,14,2306.9,23415.6,21.0,,
1428.1,96.7,100.0,79.0,14,2316.8,23415.6,21.0,,
1429.1,96.3,100.0,51.5,14,2306.1,23415.6,21.0,,
1430.11,94.1,100.0,36.0,14,2256.9,23415.6,21.1,,
1431.11,95.7,100.0,71.0,14,2282.4,23415.6,21.1,,
1432.11,94.5,100.0,60.0,14,2264.8,23415.6,21.1,,
1433.11,93.3,100.0,36.4,14,2235.3,23415.6,21.1,,
1434.11,94.7,100.0,61.6,14,2266.0,23415.6,21.1,,
1435.11,95.4,100.0,72.3,14,2291.2,23415.6,21.1,,
1436.11,98.4,100.0,91.0,14,2329.9,23415.6,21.1,,
1437.11,95.8,100.0,76.8,14,2295.5,23415.6,21.1,,
1438.11,95.0,100.0,59.4,14,2271.0,23415.6,21.1,,
1439.11,90.3,100.0,15.3,14,2165.8,23415.6,21.1,,
1440.11,94.0,100.0,54.5,14,2250.3,23415.6,21.1,,
1441.11,94.5,100.0,53.5,14,2262.3,23415.6,21.1,100.0,10505.8
1442.11,95.2,100.0,57.0,14,2272.6,23415.8,21.1,,
1443.11,95.0,100.0,35.6,14,2278.0,23415.8,21.1,,
1444.11,93.6,100.0,27.3,14,2237.3,23415.8,21.1,,
1445.11,92.0,100.0,19.4,14,2204.4,23415.8,21.1,,
1446.11,94.2,100.0,63.7,14,2253.3,23415.8,21.1,,
1447.11,94.5,100.0,54.5,14,2261.6,23415.8,21.1,,
1448.11,93.0,100.0,47.0,14,2226.8,23415.8,21.1,,
1449.12,96.9,100.0,76.8,14,2320.0,23415.8,21.1,,
1450.12,94.8,100.0,38.6,14,2268.4,23415.8,21.1,,
1451.12,93.3,100.0,30.0,14,2232.2,23415.8,21.1,,
1452.12,96.7,100.0,85.1,14,2314.4,23415.8,21.1,,
1453.12,94.9,100.0,64.0,14,2271.0,23415.8,21.1,,
1454.12,91.8,100.0,57.0,14,2198.2,23415.8,21.1,,
1455.12,93.8,100.0,64.0,14,2244.9,23415.8,21.1,,
1456.12,93.1,100.0,19.0,14,2203.6,23415.8,21.1,,
1457.12,94.8,100.0,63.0,14,2272.3,23415.8,21.1,,
1458.12,94.8,100.0,61.6,14,2268.1,23415.8,21.1,,
1459.12,94.0,100.0,66.7,14,2250.7,23415.8,21.1,,
1460.12,95.2,100.0,51.0,14,2274.2,23415.8,21.1,,
1461.12,95.3,100.0,61.6,14,2284.0,23415.8,21.1,100.0,10505.8
1462.12,95.0,100.0,53.5,14,2270.8,23415.8,21.1,,
1463.12,94.4,100.0,66.7,14,2263.6,23415.8,21.1,,
1464.12,93.1,100.0,35.6,14,2224.4,23415.8,21.1,,
1465.13,90.3,100.0,36.6,14,2162.1,23415.8,21.1,,
1466.13,90.7,100.0,36.7,14,2173.2,23415.8,21.1,,
1467.13,95.2,100.0,70.9,14,2272.3,23415.8,21.1,,
1468.13,97.4,100.0,73.5,14,2334.0,23415.8,21.1,,
1469.13,91.1,100.0,14.9,14,2180.4,23415.8,21.1,,
1470.13,96.1,100.0,64.0,14,2303.0,23415.8,21.1,,
1471.13,93.0,100.0,58.0,14,2219.1,23415.8,21.1,,
1472.13,94.9,100.0,48.0,14,2270.6,23415.8,21.1,,
1473.13,92.0,100.0,38.6,14,2206.3,23415.8,21.1,,
1474.13,91.2,100.0,59.0,14,2184.6,23415.8,21.1,,
1475.13,95.7,100.0,55.0,14,2292.5,23415.8,21.1,,
1476.13,95.4,100.0,70.0,14,2263.0,23415.8,21.1,,
1477.13,95.3,100.0,45.0,14,2281.2,23415.8,21.1,,
1478.13,95.4,100.0,71.0,14,2285.0,23415.8,21.1,,
